Mexico,England,1834,1934,1985
Peru,Colombia,1682,1661,1985
Iceland,Spain,1482,1862,1985
Argentina,Colombia,1878,1661,1985
Peru,Argentina,1682,1878,1985
Argentina,Peru,1878,1682,1985
Nigeria,Tunisia,1593,1597,1985
Egypt,Morocco,1632,1694,1985
Tunisia,Nigeria,1597,1593,1985
Morocco,Egypt,1694,1632,1985
Tunisia,Saudi Arabia,1597,1582,1985
France,Uruguay,1989,1861,1985
Sweden,Poland,1872,1814,1985
Denmark,Sweden,1929,1872,1985
Poland,Belgium,1814,1843,1985
Mexico,Peru,1834,1682,1985
Mexico,Peru,1834,1682,1985
Spain,Iceland,1862,1482,1985
Denmark,Switzerland,1929,1735,1985
Egypt,Mexico,1632,1834,1985
Mexico,Argentina,1834,1878,1985
Mexico,Argentina,1834,1878,1985
Tunisia,Poland,1597,1814,1985
Egypt,England,1640,1978,1986
Uruguay,Poland,1776,1780,1986
Spain,Belgium,1992,1802,1986
Mexico,Denmark,1879,1934,1986
Egypt,Senegal,1640,1640,1986
Egypt,Morocco,1640,1724,1986
France,Argentina,1940,2039,1986
Spain,Poland,1992,1780,1986
Brazil,Peru,2015,1642,1986
Mexico,Uruguay,1879,1776,1986
Denmark,Poland,1934,1780,1986
Mexico,England,1879,1978,1986
Spain,Brazil,1992,2015,1986
Morocco,Poland,1724,1780,1986
Belgium,Mexico,1802,1879,1986
Portugal,England,1760,1978,1986
England,Morocco,1978,1724,1986
Poland,Portugal,1780,1760,1986
Denmark,Uruguay,1934,1776,1986
England,Poland,1978,1780,1986
Portugal,Morocco,1760,1724,1986
Argentina,Uruguay,2039,1776,1986
Brazil,Poland,2015,1780,1986
Denmark,Spain,1934,1992,1986
Brazil,France,2015,1940,1986
Argentina,England,2039,1978,1986
Spain,Belgium,1992,1802,1986
Argentina,Belgium,2039,1802,1986
France,Belgium,1940,1802,1986
Switzerland,France,1722,1940,1986
Iceland,France,1491,1940,1986
Sweden,England,1889,1978,1986
Sweden,Switzerland,1889,1722,1986
Portugal,Sweden,1760,1889,1986
Switzerland,Portugal,1722,1760,1986
Portugal,Belgium,1748,1777,1987
Spain,England,1960,2014,1987
France,Iceland,1863,1549,1987
England,Brazil,2014,1959,1987
Japan,Senegal,1486,1498,1987
Australia,Morocco,1671,1702,1987
Switzerland,Sweden,1738,1883,1987
Australia,Egypt,1671,1677,1987
Argentina,Peru,1905,1655,1987
Argentina,Uruguay,1905,1853,1987
Colombia,Argentina,1757,1905,1987
Sweden,Denmark,1883,1908,1987
Sweden,Portugal,1883,1748,1987
Portugal,Switzerland,1748,1738,1987
France,Switzerland,1850,1735,1988
France,Morocco,1850,1653,1988
Egypt,Nigeria,1673,1578,1988
France,Spain,1850,1897,1988
England,Colombia,1884,1816,1988
Switzerland,England,1735,1884,1988
Spain,Sweden,1897,1954,1988
Denmark,Belgium,1821,1803,1988
Switzerland,Spain,1735,1897,1988
Denmark,Spain,1821,1897,1988
Argentina,Saudi Arabia,1849,1591,1988
Australia,Brazil,1720,1992,1988
Australia,Saudi Arabia,1720,1591,1988
Egypt,Saudi Arabia,1673,1591,1988
Argentina,Brazil,1849,1992,1988
Saudi Arabia,Tunisia,1591,1487,1988
Brazil,Saudi Arabia,1992,1591,1988
Egypt,Tunisia,1673,1487,1988
Australia,Argentina,1720,1849,1988
Argentina,Saudi Arabia,1849,1591,1988
Australia,Brazil,1720,1992,1988
Costa Rica,Panama,1565,1257,1988
Panama,Costa Rica,1257,1565,1988
Colombia,Uruguay,1816,1851,1988
Sweden,Denmark,1954,1821,1988
England,Denmark,1884,1821,1988
Saudi Arabia,Iran,1591,1592,1988
Denmark,Iceland,1821,1542,1988
Belgium,Brazil,1803,1992,1988
Spain,Argentina,1897,1849,1988
Sweden,Portugal,1954,1756,1988
Belgium,Switzerland,1803,1735,1988
England,Sweden,1884,1954,1988
Saudi Arabia,Egypt,1591,1673,1988
Saudi Arabia,England,1591,1884,1988
Saudi Arabia,Tunisia,1591,1487,1988
Japan,Iran,1371,1592,1988
Morocco,Egypt,1653,1673,1988
Egypt,Switzerland,1673,1735,1988
Uruguay,Peru,1851,1613,1988
Iran,Japan,1580,1407,1989
Tunisia,Morocco,1472,1591,1989
Colombia,Peru,1822,1522,1989
Mexico,Poland,1907,1792,1989
Portugal,Belgium,1778,1852,1989
Colombia,Argentina,1822,1801,1989
Tunisia,Egypt,1472,1710,1989
Portugal,Switzerland,1778,1672,1989
Sweden,Poland,1961,1792,1989
Brazil,Peru,2005,1522,1989
Peru,Brazil,1522,2005,1989
England,Poland,1944,1792,1989
Denmark,England,1906,1944,1989
Brazil,Portugal,2005,1778,1989
Denmark,Sweden,1906,1961,1989
Brazil,Sweden,2005,1961,1989
Denmark,Brazil,1906,2005,1989
Switzerland,Brazil,1672,2005,1989
Brazil,Peru,2005,1522,1989
Brazil,Colombia,2005,1822,1989
Uruguay,Argentina,1873,1801,1989
Colombia,Peru,1822,1522,1989
Argentina,Brazil,1801,2005,1989
Argentina,Uruguay,1801,1873,1989
Senegal,Tunisia,1561,1472,1989
Uruguay,Brazil,1873,2005,1989
Brazil,Japan,2005,1407,1989
Tunisia,Senegal,1472,1561,1989
Uruguay,Colombia,1873,1822,1989
Morocco,Tunisia,1591,1472,1989
Sweden,France,1961,1864,1989
Belgium,Denmark,1852,1906,1989
Peru,Uruguay,1522,1873,1989
Belgium,Portugal,1852,1778,1989
Sweden,England,1961,1944,1989
Spain,Poland,1924,1792,1989
Switzerland,Portugal,1672,1778,1989
Uruguay,Peru,1873,1522,1989
Poland,England,1792,1944,1989
Switzerland,Belgium,1672,1852,1989
Poland,Sweden,1792,1961,1989
Spain,Switzerland,1924,1672,1989
Mexico,Argentina,1889,1873,1990
Nigeria,Senegal,1661,1576,1990
Colombia,Uruguay,1763,1845,1990
Iran,Poland,1621,1795,1990
Costa Rica,Uruguay,1665,1845,1990
Iran,Poland,1621,1795,1990
Egypt,Denmark,1654,1865,1990
Belgium,Sweden,1816,1826,1990
France,Germany,1928,2080,1990
Nigeria,Egypt,1661,1654,1990
Mexico,Uruguay,1889,1845,1990
England,Brazil,1990,1956,1990
Mexico,Colombia,1889,1763,1990
Germany,Uruguay,2080,1845,1990
Colombia,Poland,1763,1795,1990
Costa Rica,Poland,1665,1795,1990
Switzerland,Argentina,1717,1873,1990
England,Denmark,1990,1865,1990
England,Uruguay,1990,1845,1990
Egypt,Colombia,1654,1763,1990
Germany,Denmark,2080,1865,1990
Belgium,Mexico,1816,1889,1990
Tunisia,England,1503,1990,1990
Belgium,Poland,1816,1795,1990
Brazil,Sweden,1956,1826,1990
Uruguay,Spain,1845,1936,1990
Brazil,Costa Rica,1956,1665,1990
Belgium,Uruguay,1816,1845,1990
Germany,Colombia,2080,1763,1990
Sweden,Costa Rica,1826,1665,1990
Belgium,Spain,1816,1936,1990
England,Egypt,1990,1654,1990
Brazil,Argentina,1956,1873,1990
England,Belgium,1990,1816,1990
Germany,England,2080,1990,1990
Germany,Argentina,2080,1873,1990
Tunisia,Morocco,1503,1609,1990
France,Poland,1928,1795,1990
Morocco,Niger,1609,1338,1990
Portugal,Germany,1806,2080,1990
Iceland,France,1554,1928,1990
Sweden,Denmark,1826,1865,1990
Spain,Brazil,1936,1956,1990
Spain,Iceland,1936,1554,1990
Sweden,Germany,1826,2080,1990
England,Poland,1990,1795,1990
Mexico,Brazil,1889,1956,1990
Germany,Switzerland,2080,1717,1990
Spain,Portugal,1827,1795,1991
Niger,Morocco,1375,1603,1991
Mexico,Colombia,1830,1766,1991
Colombia,Switzerland,1766,1775,1991
France,Spain,2009,1827,1991
Argentina,Mexico,1982,1830,1991
Argentina,Brazil,1982,1956,1991
Tunisia,Egypt,1536,1688,1991
Costa Rica,Mexico,1591,1830,1991
Germany,Belgium,2087,1819,1991
Mexico,Uruguay,1830,1841,1991
England,Argentina,1988,1982,1991
Australia,England,1677,1988,1991
Sweden,Colombia,1830,1766,1991
Peru,Uruguay,1542,1841,1991
Sweden,Denmark,1830,1885,1991
Uruguay,Peru,1841,1542,1991
Costa Rica,Colombia,1591,1766,1991
Brazil,Argentina,1956,1982,1991
Mexico,Costa Rica,1830,1591,1991
Brazil,Uruguay,1956,1841,1991
Brazil,Colombia,1956,1766,1991
Argentina,Peru,1982,1542,1991
Colombia,Uruguay,1766,1841,1991
Argentina,Brazil,1982,1956,1991
Brazil,Colombia,1956,1766,1991
Argentina,Colombia,1982,1766,1991
Egypt,Tunisia,1688,1536,1991
Poland,France,1785,2009,1991
Poland,Sweden,1785,1830,1991
Iceland,Denmark,1592,1885,1991
Spain,Uruguay,1827,1841,1991
England,Germany,1988,2087,1991
Egypt,Nigeria,1688,1601,1991
Iceland,Spain,1592,1827,1991
Switzerland,Sweden,1775,1830,1991
Spain,France,1827,2009,1991
Poland,England,1785,1988,1991
Belgium,Germany,1819,2087,1991
France,Iceland,2009,1592,1991
Mexico,Uruguay,1830,1841,1991
Costa Rica,Mexico,1591,1830,1991
Egypt,Poland,1688,1785,1991
Egypt,Poland,1688,1785,1991
Senegal,Nigeria,1517,1684,1992
Portugal,Spain,1796,1832,1992
Australia,Sweden,1746,1903,1992
Australia,Sweden,1746,1903,1992
Australia,Sweden,1746,1903,1992
England,France,1946,1897,1992
Spain,Russia,1832,1884,1992
Tunisia,Nigeria,1544,1684,1992
Tunisia,Belgium,1544,1874,1992
Mexico,Russia,1787,1884,1992
Mexico,Russia,1787,1884,1992
France,Belgium,1897,1874,1992
Tunisia,Sweden,1544,1903,1992
Russia,England,1884,1946,1992
Uruguay,Brazil,1850,1995,1992
Sweden,Poland,1903,1812,1992
England,Brazil,1946,1995,1992
Switzerland,France,1817,1897,1992
Denmark,Russia,1912,1884,1992
Sweden,France,1903,1897,1992
Denmark,England,1912,1946,1992
Russia,Germany,1884,1992,1992
France,England,1897,1946,1992
Sweden,Denmark,1903,1912,1992
France,Denmark,1897,1912,1992
Sweden,England,1903,1946,1992
Argentina,Australia,2029,1746,1992
Sweden,Germany,1903,1992,1992
Uruguay,Australia,1850,1746,1992
Denmark,Germany,1912,1992,1992
Australia,Croatia,1746,1871,1992
Australia,Croatia,1746,1871,1992
Australia,Croatia,1746,1871,1992
Brazil,Mexico,1995,1787,1992
Mexico,Colombia,1787,1774,1992
Uruguay,Costa Rica,1850,1604,1992
Panama,Costa Rica,1309,1604,1992
Costa Rica,Panama,1604,1309,1992
France,Brazil,1897,1995,1992
Denmark,Germany,1912,1992,1992
Spain,England,1832,1946,1992
Brazil,Costa Rica,1995,1604,1992
Uruguay,Argentina,1850,2029,1992
Germany,Mexico,1992,1787,1992
Russia,Iceland,1884,1564,1992
Argentina,Saudi Arabia,2029,1621,1992
Croatia,Mexico,1871,1787,1992
Japan,Iran,1528,1621,1992
Japan,Saudi Arabia,1528,1621,1992
Morocco,Egypt,1594,1627,1992
Mexico,Costa Rica,1787,1604,1992
Brazil,Uruguay,1995,1850,1992
Argentina,Poland,2029,1812,1992
Costa Rica,Mexico,1604,1787,1992
Uruguay,Poland,1850,1812,1992
Brazil,Germany,1995,1992,1992
Tunisia,Morocco,1544,1594,1992
Uruguay,Germany,1850,1992,1992
Spain,Mexico,1913,1890,1993
Argentina,Brazil,1927,1949,1993
Argentina,Denmark,1927,1931,1993
Morocco,Tunisia,1670,1641,1993
Costa Rica,Panama,1613,1299,1993
Brazil,Poland,1949,1693,1993
Tunisia,Switzerland,1641,1847,1993
Colombia,Costa Rica,1932,1613,1993
Denmark,Spain,1931,1913,1993
Switzerland,Portugal,1847,1830,1993
Morocco,Senegal,1670,1447,1993
France,Sweden,1886,1883,1993
Poland,England,1693,1877,1993
Iceland,Russia,1577,1839,1993
Brazil,Germany,1949,2013,1993
Brazil,England,1949,1877,1993
Colombia,Mexico,1932,1890,1993
Brazil,Peru,1949,1552,1993
England,Germany,1877,2013,1993
Argentina,Mexico,1927,1890,1993
Argentina,Colombia,1927,1932,1993
Costa Rica,Panama,1613,1299,1993
Colombia,Uruguay,1932,1795,1993
Brazil,Argentina,1949,1927,1993
Peru,Mexico,1552,1890,1993
Costa Rica,Mexico,1613,1890,1993
Colombia,Argentina,1932,1927,1993
Argentina,Mexico,1927,1890,1993
Egypt,Morocco,1660,1670,1993
Peru,Uruguay,1552,1795,1993
Mexico,Costa Rica,1890,1613,1993
Senegal,Morocco,1447,1670,1993
Uruguay,Peru,1795,1552,1993
France,Russia,1886,1839,1993
Peru,Argentina,1552,1927,1993
Brazil,Mexico,1949,1890,1993
Peru,Colombia,1552,1932,1993
Sweden,Switzerland,1883,1847,1993
Colombia,Argentina,1932,1927,1993
Uruguay,Brazil,1795,1949,1993
Argentina,Peru,1927,1552,1993
Sweden,France,1883,1886,1993
Colombia,Peru,1932,1552,1993
Argentina,Colombia,1927,1932,1993
England,Poland,1877,1693,1993
Brazil,Uruguay,1949,1795,1993
Tunisia,Germany,1641,2013,1993
Saudi Arabia,Costa Rica,1683,1613,1993
Saudi Arabia,Costa Rica,1683,1613,1993
Mexico,Poland,1890,1693,1993
Saudi Arabia,Russia,1683,1839,1993
Germany,Uruguay,2013,1795,1993
Portugal,Switzerland,1830,1847,1993
Saudi Arabia,Japan,1683,1647,1993
Tunisia,Iceland,1641,1577,1993
Japan,Iran,1647,1567,1993
Saudi Arabia,Iran,1683,1567,1993
Australia,Argentina,1721,1927,1993
Tunisia,Egypt,1641,1660,1993
Argentina,Australia,1927,1721,1993
Germany,Brazil,2013,1949,1993
Spain,Denmark,1913,1931,1993
Argentina,Germany,1927,2013,1993
Mexico,Brazil,1890,1949,1993
Mexico,Germany,1890,2013,1993
Spain,Portugal,1996,1866,1994
Mexico,Switzerland,1871,1871,1994
Egypt,Morocco,1625,1607,1994
Mexico,Russia,1871,1844,1994
Saudi Arabia,Colombia,1641,1896,1994
Spain,Poland,1996,1718,1994
Colombia,Sweden,1896,1948,1994
Mexico,Sweden,1871,1948,1994
Mexico,Colombia,1871,1896,1994
England,Denmark,1894,1904,1994
Tunisia,Niger,1581,1366,1994
Brazil,Argentina,2069,1883,1994
Spain,Croatia,1996,1909,1994
Nigeria,Egypt,1784,1625,1994
Poland,Saudi Arabia,1718,1641,1994
Colombia,Nigeria,1896,1784,1994
Tunisia,Saudi Arabia,1581,1641,1994
Argentina,Morocco,1883,1607,1994
Iceland,Saudi Arabia,1567,1641,1994
Colombia,Peru,1896,1549,1994
Brazil,Iceland,2069,1567,1994
Sweden,Nigeria,1948,1784,1994
Japan,Australia,1603,1720,1994
Australia,France,1720,1908,1994
Denmark,Sweden,1904,1948,1994
Japan,France,1603,1908,1994
Croatia,Argentina,1909,1883,1994
Belgium,Morocco,1766,1607,1994
Brazil,Russia,2069,1844,1994
Germany,Spain,1998,1996,1994
Sweden,Russia,1948,1844,1994
Argentina,Nigeria,1883,1784,1994
Saudi Arabia,Morocco,1641,1607,1994
Switzerland,Colombia,1871,1896,1994
Brazil,Sweden,2069,1948,1994
Belgium,Saudi Arabia,1766,1641,1994
Germany,Belgium,1998,1766,1994
Spain,Switzerland,1996,1871,1994
Saudi Arabia,Sweden,1641,1948,1994
Sweden,Brazil,1948,2069,1994
Iceland,Sweden,1567,1948,1994
Russia,Germany,1844,1998,1994
Japan,Australia,1603,1720,1994
Senegal,Niger,1424,1366,1994
Denmark,Belgium,1904,1766,1994
Switzerland,Sweden,1871,1948,1994
Peru,Uruguay,1549,1804,1994
England,Nigeria,1894,1784,1994
Poland,France,1718,1908,1994
Spain,Denmark,1996,1904,1994
Switzerland,Iceland,1871,1567,1994
Saudi Arabia,Poland,1641,1718,1994
Saudi Arabia,Poland,1641,1718,1994
Belgium,Spain,1766,1996,1994
Saudi Arabia,Costa Rica,1641,1638,1994
Tunisia,Egypt,1573,1635,1995
Japan,Nigeria,1628,1822,1995
Saudi Arabia,Mexico,1593,1782,1995
Senegal,Tunisia,1463,1573,1995
Japan,Argentina,1628,1843,1995
Saudi Arabia,Denmark,1593,1971,1995
Denmark,Mexico,1971,1782,1995
Nigeria,Argentina,1822,1843,1995
Denmark,Argentina,1971,1843,1995
Mexico,Nigeria,1782,1822,1995
Spain,Uruguay,1987,1838,1995
Mexico,Uruguay,1782,1838,1995
Australia,Colombia,1712,1845,1995
Australia,Japan,1712,1628,1995
Spain,Germany,1987,2031,1995
Morocco,Senegal,1586,1463,1995
Colombia,Uruguay,1845,1838,1995
England,Uruguay,1870,1838,1995
Spain,Belgium,1987,1777,1995
Uruguay,Peru,1838,1579,1995
Egypt,Tunisia,1635,1573,1995
Morocco,Egypt,1586,1635,1995
Argentina,Peru,1843,1579,1995
Sweden,Iceland,1845,1574,1995
England,Japan,1870,1628,1995
Brazil,Sweden,2117,1845,1995
Brazil,Japan,2117,1628,1995
England,Sweden,1870,1845,1995
Sweden,Japan,1845,1628,1995
England,Brazil,1870,2117,1995
Colombia,Nigeria,1845,1822,1995
Mexico,Colombia,1782,1845,1995
Switzerland,Germany,1829,2031,1995
Mexico,Nigeria,1782,1822,1995
Argentina,Australia,1843,1712,1995
Colombia,Peru,1845,1579,1995
Brazil,Peru,2117,1579,1995
Brazil,Colombia,2117,1845,1995
Uruguay,Mexico,1838,1782,1995
Tunisia,Senegal,1573,1463,1995
Brazil,Argentina,2117,1843,1995
Uruguay,Colombia,1838,1845,1995
Uruguay,Brazil,1838,2117,1995
Japan,Costa Rica,1628,1557,1995
Japan,Brazil,1628,2117,1995
France,Poland,1956,1716,1995
Iceland,Switzerland,1574,1829,1995
Belgium,Germany,1777,2031,1995
Belgium,Denmark,1777,1971,1995
England,Colombia,1870,1845,1995
Sweden,Switzerland,1845,1829,1995
Spain,Argentina,1987,1843,1995
Argentina,Colombia,1843,1845,1995
Brazil,Uruguay,2117,1838,1995
Denmark,Spain,1971,1987,1995
Mexico,Saudi Arabia,1782,1593,1995
Japan,Saudi Arabia,1628,1593,1995
Japan,Saudi Arabia,1628,1593,1995
Argentina,Brazil,1843,2117,1995
England,Switzerland,1870,1829,1995
Mexico,Colombia,1782,1845,1995
England,Portugal,1870,1867,1995
Brazil,Colombia,2117,1845,1995
Morocco,Tunisia,1671,1636,1996
Egypt,Tunisia,1621,1636,1996
Mexico,Brazil,1795,2074,1996
Iceland,Russia,1521,1887,1996
Australia,Japan,1755,1746,1996
Australia,Japan,1755,1746,1996
Japan,Poland,1746,1657,1996
Portugal,Germany,1887,2081,1996
Japan,Sweden,1746,1818,1996
Australia,Sweden,1755,1818,1996
Australia,Sweden,1755,1818,1996
Croatia,Poland,1885,1657,1996
Egypt,Morocco,1621,1671,1996
Belgium,France,1757,2014,1996
Germany,Denmark,2081,1969,1996
Belgium,Russia,1757,1887,1996
England,Croatia,1957,1885,1996
Tunisia,Senegal,1636,1454,1996
Japan,Mexico,1746,1795,1996
Germany,France,2081,2014,1996
Peru,Colombia,1599,1881,1996
Russia,Poland,1887,1657,1996
England,Switzerland,1957,1720,1996
Denmark,Portugal,1969,1887,1996
France,Spain,2014,2026,1996
Croatia,Denmark,1885,1969,1996
Russia,Germany,1887,2081,1996
Croatia,Portugal,1885,1887,1996
Spain,England,2026,1957,1996
Germany,Croatia,2081,1885,1996
Germany,England,2081,1957,1996
Colombia,Uruguay,1881,1768,1996
Peru,Argentina,1599,1794,1996
Peru,Costa Rica,1599,1579,1996
Sweden,Denmark,1818,1969,1996
Japan,Uruguay,1746,1768,1996
Russia,Brazil,1887,2074,1996
France,Mexico,2014,1795,1996
Poland,Germany,1657,2081,1996
England,Poland,1957,1657,1996
Saudi Arabia,Australia,1636,1755,1996
Japan,Tunisia,1746,1636,1996
Costa Rica,Panama,1579,1370,1996
Denmark,France,1969,2014,1996
Morocco,Croatia,1671,1885,1996
Saudi Arabia,Iran,1636,1678,1996
Morocco,Nigeria,1671,1761,1996
Portugal,Germany,1887,2081,1996
Uruguay,Peru,1768,1599,1996
Iran,Saudi Arabia,1678,1636,1996
Tunisia,Egypt,1671,1601,1997
Uruguay,Argentina,1755,1829,1997
Mexico,Peru,1789,1724,1997
Portugal,France,1885,2012,1997
Russia,Switzerland,1873,1673,1997
Colombia,Argentina,1768,1829,1997
Japan,Sweden,1758,1824,1997
Brazil,Poland,2182,1672,1997
Costa Rica,Mexico,1618,1789,1997
Croatia,Denmark,1864,1929,1997
England,Mexico,2002,1789,1997
France,Sweden,2012,1824,1997
Brazil,Mexico,2182,1789,1997
Colombia,Peru,1768,1724,1997
Sweden,Poland,1824,1672,1997
Poland,England,1672,2002,1997
France,Brazil,2012,2182,1997
France,England,2012,2002,1997
Argentina,Peru,1829,1724,1997
Egypt,Tunisia,1601,1671,1997
Japan,Croatia,1758,1864,1997
Uruguay,Colombia,1755,1768,1997
England,Brazil,2002,2182,1997
Peru,Uruguay,1724,1755,1997
Brazil,Costa Rica,2182,1618,1997
Mexico,Colombia,1789,1768,1997
Brazil,Mexico,2182,1789,1997
Colombia,Costa Rica,1768,1618,1997
Brazil,Colombia,2182,1768,1997
Mexico,Costa Rica,1789,1618,1997
Morocco,Egypt,1743,1601,1997
Peru,Argentina,1724,1829,1997
Brazil,Peru,2182,1724,1997
Mexico,Peru,1789,1724,1997
Egypt,Senegal,1601,1433,1997
Morocco,Senegal,1743,1433,1997
Tunisia,Nigeria,1671,1702,1997
Japan,Brazil,1758,2182,1997
Peru,Colombia,1724,1768,1997
Germany,Portugal,2070,1885,1997
Denmark,Croatia,1929,1864,1997
Peru,Uruguay,1724,1755,1997
Iran,Saudi Arabia,1687,1641,1997
Brazil,Morocco,2182,1743,1997
Argentina,Uruguay,1829,1755,1997
Saudi Arabia,Iran,1641,1687,1997
Mexico,Costa Rica,1789,1618,1997
Argentina,Colombia,1829,1768,1997
Japan,Iran,1758,1687,1997
Iran,Australia,1687,1849,1997
Australia,Iran,1849,1687,1997
Saudi Arabia,Iceland,1641,1488,1997
Mexico,Australia,1789,1849,1997
Saudi Arabia,Brazil,1641,2182,1997
Australia,Brazil,1849,2182,1997
Saudi Arabia,Mexico,1641,1789,1997
Brazil,Mexico,2182,1789,1997
Saudi Arabia,Australia,1641,1849,1997
Uruguay,Australia,1755,1849,1997
Brazil,Australia,2182,1849,1997
France,Spain,2076,1979,1998
Iran,Nigeria,1748,1698,1998
Morocco,Niger,1807,1334,1998
Australia,Japan,1764,1696,1998
Egypt,Morocco,1679,1807,1998
Saudi Arabia,Germany,1710,1977,1998
Germany,Brazil,1977,2052,1998
Russia,France,1779,2076,1998
Spain,Sweden,1979,1885,1998
Switzerland,England,1668,1945,1998
Mexico,Peru,1864,1714,1998
Croatia,Poland,1963,1765,1998
England,Portugal,1945,1905,1998
Germany,Nigeria,1977,1698,1998
Sweden,France,1885,2076,1998
Brazil,Argentina,2052,1930,1998
Iceland,Saudi Arabia,1535,1710,1998
England,Saudi Arabia,1945,1710,1998
Belgium,France,1816,2076,1998
Morocco,England,1807,1945,1998
Poland,Russia,1765,1779,1998
Sweden,Denmark,1885,1820,1998
Belgium,England,1816,1945,1998
Morocco,France,1807,2076,1998
Germany,Colombia,1977,1739,1998
Japan,Mexico,1696,1864,1998
Belgium,Colombia,1816,1739,1998
Croatia,Iran,1963,1748,1998
Saudi Arabia,Mexico,1710,1864,1998
Croatia,Australia,1963,1764,1998
Saudi Arabia,Denmark,1710,1820,1998
Spain,Nigeria,1979,1698,1998
Argentina,Japan,1930,1696,1998
England,Tunisia,1945,1632,1998
Brazil,Morocco,2052,1807,1998
France,Saudi Arabia,2076,1710,1998
Belgium,Mexico,1816,1864,1998
Japan,Croatia,1696,1963,1998
Colombia,Tunisia,1739,1632,1998
France,Denmark,2076,1820,1998
Germany,Iran,1977,1748,1998
Argentina,Croatia,1930,1963,1998
Colombia,England,1739,1945,1998
Nigeria,Denmark,1698,1820,1998
Germany,Mexico,1977,1864,1998
Argentina,England,1930,1945,1998
Brazil,Denmark,2052,1820,1998
Germany,Croatia,1977,1963,1998
France,Croatia,2076,1963,1998
Brazil,France,2052,2076,1998
Sweden,Russia,1885,1779,1998
Morocco,Senegal,1807,1431,1998
Iceland,France,1535,2076,1998
Sweden,England,1885,1945,1998
Saudi Arabia,Senegal,1710,1431,1998
Spain,Russia,1979,1779,1998
Russia,France,1779,2076,1998
Iceland,Russia,1535,1779,1998
Switzerland,Denmark,1668,1820,1998
Japan,Egypt,1696,1679,1998
Brazil,Russia,2052,1779,1998
France,Morocco,2039,1784,1999
Colombia,Germany,1792,1887,1999
Croatia,Denmark,1914,1908,1999
England,France,1907,2039,1999
Mexico,Argentina,1904,1934,1999
Tunisia,Sweden,1652,1893,1999
Egypt,Mexico,1647,1904,1999
Senegal,Nigeria,1529,1695,1999
England,Poland,1907,1742,1999
Belgium,Egypt,1795,1647,1999
Japan,Brazil,1642,2094,1999
Poland,Sweden,1742,1893,1999
Spain,Croatia,2007,1914,1999
Belgium,Peru,1795,1740,1999
Japan,Belgium,1642,1795,1999
England,Sweden,1907,1893,1999
France,Russia,2039,1820,1999
Japan,Peru,1642,1740,1999
Mexico,Argentina,1904,1934,1999
Russia,Iceland,1820,1555,1999
Croatia,Egypt,1914,1647,1999
Brazil,Poland,2094,1742,1999
Croatia,Mexico,1914,1904,1999
Colombia,Peru,1792,1740,1999
Egypt,Mexico,1647,1904,1999
Peru,Japan,1740,1642,1999
Uruguay,Colombia,1732,1792,1999
Brazil,Mexico,2094,1904,1999
Argentina,Colombia,1934,1792,1999
Uruguay,Argentina,1732,1934,1999
Mexico,Peru,1904,1740,1999
Brazil,Argentina,2094,1934,1999
Mexico,Brazil,1904,2094,1999
Costa Rica,Saudi Arabia,1630,1662,1999
Brazil,Uruguay,2094,1732,1999
Brazil,Germany,2094,1887,1999
Mexico,Saudi Arabia,1904,1662,1999
Mexico,Egypt,1904,1647,1999
Egypt,Saudi Arabia,1647,1662,1999
Brazil,Saudi Arabia,2094,1662,1999
Mexico,Brazil,1904,2094,1999
Poland,Spain,1742,2007,1999
Uruguay,Costa Rica,1732,1630,1999
Argentina,Brazil,1934,2094,1999
Denmark,Switzerland,1908,1733,1999
Belgium,Morocco,1795,1784,1999
Brazil,Argentina,2094,1934,1999
Japan,Iran,1642,1766,1999
Poland,England,1742,1907,1999
France,Iceland,2039,1555,1999
Sweden,Poland,1893,1742,1999
Denmark,Iran,1908,1766,1999
England,Belgium,1907,1795,1999
Argentina,Colombia,1934,1792,1999
Mexico,Colombia,1904,1792,1999
France,Croatia,2039,1914,1999
Spain,Brazil,2007,2094,1999
Spain,Argentina,2007,1934,1999
Morocco,Senegal,1784,1529,1999
Mexico,Iran,1826,1741,2000
Nigeria,Tunisia,1705,1645,2000
Spain,Poland,1961,1759,2000
Egypt,Senegal,1692,1460,2000
Tunisia,Morocco,1645,1679,2000
Nigeria,Morocco,1705,1679,2000
Japan,Mexico,1811,1826,2000
Egypt,Tunisia,1692,1645,2000
Nigeria,Senegal,1705,1460,2000
Belgium,Portugal,1786,2020,2000
Colombia,Peru,1762,1667,2000
Croatia,Spain,1887,1961,2000
England,Argentina,1851,2001,2000
France,Poland,2112,1759,2000
Colombia,Brazil,1762,2022,2000
Croatia,Germany,1887,1884,2000
Portugal,Denmark,2020,1814,2000
Denmark,Sweden,1814,1820,2000
Germany,Switzerland,1884,1710,2000
England,Brazil,1851,2022,2000
Croatia,France,1887,2112,2000
Denmark,Belgium,1814,1786,2000
Sweden,Spain,1820,1961,2000
France,Japan,2112,1811,2000
Peru,Brazil,1667,2022,2000
Morocco,France,1679,2112,2000
Iran,Egypt,1741,1692,2000
Belgium,Sweden,1786,1820,2000
France,Denmark,2112,1814,2000
Tunisia,Senegal,1645,1460,2000
Portugal,England,2020,1851,2000
England,Germany,1851,1884,2000
Portugal,Germany,2020,1884,2000
Spain,France,1961,2112,2000
Brazil,Uruguay,2022,1752,2000
France,Portugal,2112,2020,2000
Colombia,Argentina,1762,2001,2000
