27/06/1987,Argentina,Peru,1,1,Copa Amí©rica,Buenos Aires,Argentina
28/06/1987,Brazil,Venezuela,5,0,Copa Amí©rica,Cí_rdoba,Argentina
28/06/1987,Paraguay,Bolivia,0,0,Copa Amí©rica,Rosario,Argentina
28/06/1987,Zambia,Ivory Coast,2,0,Friendly,Lusaka,Zambia
30/06/1987,Venezuela,Chile,1,3,Copa Amí©rica,Cí_rdoba,Argentina
01/07/1987,Bolivia,Colombia,0,2,Copa Amí©rica,Rosario,Argentina
02/07/1987,Ecuador,Argentina,0,3,Copa Amí©rica,Buenos Aires,Argentina
03/07/1987,Chile,Brazil,4,0,Copa Amí©rica,Cí_rdoba,Argentina
03/07/1987,Malawi,Ivory Coast,1,2,African Cup of Nations qualification,Lilongwe,Malawi
04/07/1987,Nigeria,Sierra Leone,3,0,African Cup of Nations qualification,Lagos,Nigeria
04/07/1987,Peru,Ecuador,1,1,Copa Amí©rica,Buenos Aires,Argentina
05/07/1987,Cameroon,Sudan,2,0,African Cup of Nations qualification,Yaoundí©,Cameroon
05/07/1987,Colombia,Paraguay,3,0,Copa Amí©rica,Rosario,Argentina
05/07/1987,Senegal,Congo DR,0,0,African Cup of Nations qualification,Dakar,Senegal
05/07/1987,Zimbabwe,Kenya,1,1,African Cup of Nations qualification,Harare,Zimbabwe
06/07/1987,Malawi,Burundi,1,1,Friendly,Blantyre,Malawi
08/07/1987,Chile,Colombia,2,1,Copa Amí©rica,Cí_rdoba,Argentina
08/07/1987,Malawi,Burundi,1,1,Friendly,Lilongwe,Malawi
09/07/1987,Argentina,Uruguay,0,1,Copa Amí©rica,Buenos Aires,Argentina
11/07/1987,Colombia,Argentina,2,1,Copa Amí©rica,Buenos Aires,Argentina
11/07/1987,Malawi,Burundi,2,4,Friendly,Mzuzu,Malawi
12/07/1987,Chile,Uruguay,0,1,Copa Amí©rica,Buenos Aires,Argentina
18/07/1987,Kenya,Zimbabwe,0,0,African Cup of Nations qualification,Nairobi,Kenya
18/07/1987,Sierra Leone,Nigeria,2,0,African Cup of Nations qualification,Freetown,Sierra Leone
18/07/1987,Sudan,Cameroon,1,0,African Cup of Nations qualification,Khartoum,Sudan
19/07/1987,Congo DR,Senegal,0,0,African Cup of Nations qualification,Kinshasa,Zaí¿re
19/07/1987,Ivory Coast,Malawi,2,0,African Cup of Nations qualification,Abidjan,Ivory Coast
25/07/1987,Sí£o Tomí© and Prí_ncipe,Guinea-Bissau,0,2,Friendly,Sí£o Tomí©,Sí£o Tomí© and Prí_ncipe
26/07/1987,Angola,Guinea-Bissau,0,0,Friendly,Sí£o Tomí©,Sí£o Tomí© and Prí_ncipe
26/07/1987,Liberia,Morocco,2,1,Friendly,Monrovia,Liberia
27/07/1987,Liberia,Ghana,0,0,Friendly,Monrovia,Liberia
27/07/1987,Sí£o Tomí© and Prí_ncipe,Angola,1,1,Friendly,Sí£o Tomí©,Sí£o Tomí© and Prí_ncipe
28/07/1987,German DR,Hungary,0,0,Friendly,Leipzig,German DR
04/08/1987,Indonesia,Algeria,2,1,Indonesia Tournament,Jakarta,Indonesia
06/08/1987,Indonesia,Korea Republic,1,1,Indonesia Tournament,Jakarta,Indonesia
07/08/1987,Algeria,Korea Republic,2,0,Indonesia Tournament,Jakarta,Indonesia
09/08/1987,Indonesia,Algeria,2,1,Indonesia Tournament,Jakarta,Indonesia
12/08/1987,Germany,France,2,1,Friendly,Berlin,Germany FR
12/08/1987,Norway,Sweden,0,0,Friendly,Oslo,Norway
18/08/1987,Switzerland,Austria,2,2,Friendly,Sankt Gallen,Switzerland
19/08/1987,Poland,German DR,2,0,Friendly,Lubin,Poland
26/08/1987,Sweden,Denmark,1,0,Friendly,Solna,Sweden
29/08/1987,Yugoslavia,Russia,0,1,Friendly,Belgrade,Yugoslavia
02/09/1987,Australia,New Zealand,1,1,Friendly,Melbourne,Australia
02/09/1987,Poland,Romania,3,1,Friendly,Bydgoszcz,Poland
04/09/1987,Guyana,Grenada,1,1,Friendly,Georgetown,Guyana
06/09/1987,Guyana,Grenada,3,0,Friendly,Linden,Guyana
09/09/1987,Finland,Czechoslovakia,3,0,UEFA Euro qualification,Helsinki,Finland
09/09/1987,Germany,England,3,1,Friendly,Dí_sseldorf,Germany FR
09/09/1987,Iceland,Norway,2,1,UEFA Euro qualification,Reykjaví_k,Iceland
09/09/1987,Ireland,Luxembourg,2,1,UEFA Euro qualification,Dublin,Ireland
09/09/1987,Netherlands,Belgium,0,0,Friendly,Rotterdam,Netherlands
09/09/1987,New Zealand,Australia,1,0,Friendly,Lower Hutt,New Zealand
09/09/1987,Russia,France,1,1,UEFA Euro qualification,Moscow,Soviet Union
09/09/1987,Scotland,Hungary,2,0,Friendly,Glasgow,Scotland
09/09/1987,Wales,Denmark,1,0,UEFA Euro qualification,Cardiff,Wales
13/09/1987,Guyana,Trinidad and Tobago,1,2,Friendly,Georgetown,Guyana
23/09/1987,Bulgaria,Belgium,2,0,UEFA Euro qualification,Sofia,Bulgaria
23/09/1987,German DR,Tunisia,2,0,Friendly,Gera,German DR
23/09/1987,Germany,Denmark,1,0,Friendly,Hamburg,Germany FR
23/09/1987,Italy,Yugoslavia,1,0,Friendly,Pisa,Italy
23/09/1987,Norway,Iceland,0,1,UEFA Euro qualification,Oslo,Norway
23/09/1987,Poland,Hungary,3,2,UEFA Euro qualification,Warsaw,Poland
23/09/1987,Russia,Greece,3,0,Friendly,Moscow,Soviet Union
23/09/1987,Spain,Luxembourg,2,0,Friendly,Castellí_n de la Plana,Spain
23/09/1987,Sweden,Portugal,0,1,UEFA Euro qualification,Solna,Sweden
30/09/1987,El Salvador,Canada,2,1,Friendly,San Salvador,El Salvador
02/10/1987,Honduras,Canada,1,1,Friendly,Tegucigalpa,Honduras
06/10/1987,Mexico,Canada,4,0,Friendly,Toluca,Mexico
07/10/1987,El Salvador,Guatemala,1,0,Friendly,Los Angeles,USA
07/10/1987,Romania,Greece,2,2,Friendly,Bucharest,Romania
10/10/1987,German DR,Russia,1,1,UEFA Euro qualification,Berlin,German DR
14/10/1987,Denmark,Wales,1,0,UEFA Euro qualification,Copenhagen,Denmark
14/10/1987,England,Turkey,8,0,UEFA Euro qualification,London,England
14/10/1987,France,Norway,1,1,UEFA Euro qualification,Paris,France
14/10/1987,Germany,Sweden,1,1,Friendly,Gelsenkirchen,Germany FR
14/10/1987,Hungary,Greece,3,0,UEFA Euro qualification,Budapest,Hungary
14/10/1987,Ireland,Bulgaria,2,0,UEFA Euro qualification,Dublin,Ireland
14/10/1987,Poland,Netherlands,0,2,UEFA Euro qualification,Zabrze,Poland
14/10/1987,Scotland,Belgium,2,0,UEFA Euro qualification,Glasgow,Scotland
14/10/1987,Spain,Austria,2,0,UEFA Euro qualification,Seville,Spain
14/10/1987,Yugoslavia,Northern Ireland,3,0,UEFA Euro qualification,Sarajevo,Yugoslavia
17/10/1987,Switzerland,Italy,0,0,UEFA Euro qualification,Berne,Switzerland
24/10/1987,Zambia,Angola,2,0,Friendly,Lusaka,Zambia
27/10/1987,Barbados,Martinique,1,1,Friendly,Bridgetown,Barbados
27/10/1987,Czechoslovakia,Poland,3,1,Friendly,Bratislava,Czechoslovakia
28/10/1987,Albania,Romania,0,1,UEFA Euro qualification,Vlorí‚,Albania
28/10/1987,German DR,Norway,3,1,UEFA Euro qualification,Magdeburg,German DR
28/10/1987,Netherlands,Cyprus,8,0,UEFA Euro qualification,Rotterdam,Netherlands
28/10/1987,Russia,Iceland,2,0,UEFA Euro qualification,Simferopol',Soviet Union
31/10/1987,Liberia,Ghana,0,2,Friendly,Monrovia,Liberia
07/11/1987,Kuwait,Egypt,0,2,Friendly,Kuwait,Kuwait
08/11/1987,Mali,Central African Republic,3,1,Friendly,Bamako,Mali
10/11/1987,Ireland,Israel,5,0,Friendly,Dublin,Ireland
11/11/1987,Belgium,Luxembourg,3,0,UEFA Euro qualification,Brussels,Belgium
11/11/1987,Bulgaria,Scotland,0,1,UEFA Euro qualification,Sofia,Bulgaria
11/11/1987,Cyprus,Poland,0,1,UEFA Euro qualification,Limassol,Cyprus
11/11/1987,Czechoslovakia,Wales,2,0,UEFA Euro qualification,Prague,Czechoslovakia
11/11/1987,French Guyana,Suriname,1,1,CFU Caribbean Cup qualification,Cayenne,French Guyana
11/11/1987,Northern Ireland,Turkey,1,0,UEFA Euro qualification,Belfast,Northern Ireland
11/11/1987,Portugal,Switzerland,0,0,UEFA Euro qualification,Porto,Portugal
11/11/1987,Yugoslavia,England,1,4,UEFA Euro qualification,Belgrade,Yugoslavia
14/11/1987,Italy,Sweden,2,1,UEFA Euro qualification,Naples,Italy
15/11/1987,Malta,Switzerland,1,1,UEFA Euro qualification,Attard,Malta
18/11/1987,Austria,Romania,0,0,UEFA Euro qualification,Vienna,Austria
18/11/1987,France,German DR,0,1,UEFA Euro qualification,Paris,France
18/11/1987,Hungary,Germany,0,0,Friendly,Budapest,Hungary
18/11/1987,Spain,Albania,5,0,UEFA Euro qualification,Seville,Spain
18/11/1987,Togo,Central African Republic,1,0,Friendly,Lomí©,Togo
22/11/1987,Burkina Faso,Nigeria,0,0,Friendly,Ouagadougou,Burkina Faso
22/11/1987,Ivory Coast,Togo,3,0,Friendly,Abidjan,Ivory Coast
29/11/1987,Barbados,Trinidad and Tobago,0,4,CFU Caribbean Cup qualification,Bridgetown,Barbados
29/11/1987,Gabon,Angola,0,0,Friendly,Libreville,Gabon
02/12/1987,Hungary,Cyprus,1,0,UEFA Euro qualification,Budapest,Hungary
02/12/1987,Israel,Malta,1,1,Friendly,Haifa,Israel
02/12/1987,Luxembourg,Scotland,0,0,UEFA Euro qualification,Esch-sur-Alzette,Luxembourg
02/12/1987,Tunisia,Malawi,2,3,Friendly,Tunis,Tunisia
05/12/1987,Italy,Portugal,3,0,UEFA Euro qualification,Milan,Italy
05/12/1987,Suriname,French Guyana,1,0,CFU Caribbean Cup qualification,Paramaribo,Suriname
06/12/1987,Mali,Burkina Faso,1,2,Friendly,Bamako,Mali
06/12/1987,Trinidad and Tobago,Barbados,5,1,CFU Caribbean Cup qualification,Port of Spain,Trinidad and Tobago
07/12/1987,Chad,Central African Republic,2,1,UDEAC Cup,N'Djamena,Chad
08/12/1987,Angola,Cuba,3,2,Friendly,Luanda,Angola
08/12/1987,Benin,Ghana,1,1,Friendly,Luanda,Angola
08/12/1987,Cameroon,Equatorial Guinea,1,0,UDEAC Cup,N'Djamena,Chad
09/12/1987,Brazil,Chile,2,1,Friendly,Uberlí¢ndia,Brazil
09/12/1987,Central African Republic,Gabon,1,1,UDEAC Cup,N'Djamena,Chad
09/12/1987,Netherlands,Cyprus,4,0,UEFA Euro qualification,Amsterdam,Netherlands
09/12/1987,New Caledonia,American Samoa,10,0,South Pacific Games,Noumí©a,New Caledonia
09/12/1987,Papua New Guinea,Tahiti,0,0,South Pacific Games,Noumí©a,New Caledonia
09/12/1987,Vanuatu,Wallis Islands and Futuna,6,1,South Pacific Games,Noumí©a,New Caledonia
10/12/1987,American Samoa,Vanuatu,0,7,South Pacific Games,Noumí©a,New Caledonia
10/12/1987,Angola,Benin,0,0,Friendly,Luanda,Angola
10/12/1987,Burkina Faso,Mali,1,2,Friendly,Ouagadougou,Burkina Faso
10/12/1987,Cameroon,Equatorial Guinea,0,0,UDEAC Cup,N'Djamena,Chad
10/12/1987,Cuba,Ghana,1,1,Friendly,Luanda,Angola
10/12/1987,New Caledonia,Papua New Guinea,2,0,South Pacific Games,Noumí©a,New Caledonia
10/12/1987,Tahiti,Wallis Islands and Futuna,4,0,South Pacific Games,Noumí©a,New Caledonia
11/12/1987,Algeria,Tunisia,0,0,UAFA Cup,Algiers,Algeria
11/12/1987,Chad,Gabon,1,1,UDEAC Cup,N'Djamena,Chad
12/12/1987,American Samoa,Wallis Islands and Futuna,1,5,South Pacific Games,Noumí©a,New Caledonia
12/12/1987,Brazil,Germany,1,1,Friendly,Brasí_lia,Brazil
12/12/1987,New Caledonia,Tahiti,2,3,South Pacific Games,Noumí©a,New Caledonia
12/12/1987,Papua New Guinea,Vanuatu,1,1,South Pacific Games,Noumí©a,New Caledonia
13/12/1987,Burkina Faso,Mali,2,1,Friendly,Ouagadougou,Burkina Faso
13/12/1987,Ethiopia,Tanzania,0,0,CECAFA Cup,Addis Abeba,Ethiopia
13/12/1987,Malawi,Zimbabwe,1,1,CECAFA Cup,Addis Abeba,Ethiopia
13/12/1987,Mauritania,Tunisia,1,2,UAFA Cup,Algiers,Algeria
13/12/1987,Togo,Ivory Coast,1,0,Friendly,Lomí©,Togo
14/12/1987,Kenya,Zanzibar,0,0,CECAFA Cup,Addis Abeba,Ethiopia
14/12/1987,Uganda,Zambia,4,0,CECAFA Cup,Addis Abeba,Ethiopia
15/12/1987,Algeria,Mauritania,3,0,UAFA Cup,Algiers,Algeria
15/12/1987,American Samoa,Papua New Guinea,0,20,South Pacific Games,Noumí©a,New Caledonia
15/12/1987,Chad,Equatorial Guinea,4,0,UDEAC Cup,N'Djamena,Chad
15/12/1987,New Caledonia,Wallis Islands and Futuna,5,1,South Pacific Games,Noumí©a,New Caledonia
15/12/1987,Tahiti,Vanuatu,2,1,South Pacific Games,Noumí©a,New Caledonia
16/12/1987,Argentina,Germany,1,0,Friendly,Buenos Aires,Argentina
16/12/1987,Cameroon,Gabon,1,0,UDEAC Cup,N'Djamena,Chad
16/12/1987,Greece,Netherlands,0,3,UEFA Euro qualification,Rhodes,Greece
16/12/1987,Israel,Switzerland,0,2,Friendly,Ramat-Gan,Israel
16/12/1987,Kenya,Tanzania,3,2,CECAFA Cup,Addis Abeba,Ethiopia
16/12/1987,Turkey,Yugoslavia,2,3,UEFA Euro qualification,Izmir,Turkey
16/12/1987,Uganda,Zimbabwe,0,0,CECAFA Cup,Addis Abeba,Ethiopia
17/12/1987,Ethiopia,Zanzibar,0,0,CECAFA Cup,Addis Abeba,Ethiopia
17/12/1987,Malawi,Zambia,2,1,CECAFA Cup,Addis Abeba,Ethiopia
17/12/1987,Malaysia,Korea Republic,0,1,Merdeka Tournament,Kuala Lumpur,Malaysia
17/12/1987,New Caledonia,Vanuatu,6,0,South Pacific Games,Noumí©a,New Caledonia
17/12/1987,Papua New Guinea,Wallis Islands and Futuna,2,0,South Pacific Games,Noumí©a,New Caledonia
18/12/1987,Chad,Cameroon,0,1,UDEAC Cup,N'Djamena,Chad
18/12/1987,Equatorial Guinea,Gabon,0,0,UDEAC Cup,N'Djamena,Chad
19/12/1987,Ivory Coast,Senegal,1,0,Friendly,Monrovia,Liberia
19/12/1987,New Caledonia,Tahiti,1,0,South Pacific Games,Noumí©a,New Caledonia
19/12/1987,Papua New Guinea,Vanuatu,3,1,South Pacific Games,Noumí©a,New Caledonia
19/12/1987,Tanzania,Zanzibar,0,2,CECAFA Cup,Addis Abeba,Ethiopia
20/12/1987,Ethiopia,Kenya,2,1,CECAFA Cup,Addis Abeba,Ethiopia
20/12/1987,Liberia,Burkina Faso,1,0,Friendly,Monrovia,Liberia
20/12/1987,Malawi,Uganda,0,2,CECAFA Cup,Addis Abeba,Ethiopia
20/12/1987,Malta,Portugal,0,1,UEFA Euro qualification,Attard,Malta
22/12/1987,Burkina Faso,Senegal,0,1,Friendly,Monrovia,Liberia
23/12/1987,Liberia,Ivory Coast,1,2,Friendly,Monrovia,Liberia
23/12/1987,Zanzibar,Zimbabwe,0,1,CECAFA Cup,Addis Abeba,Ethiopia
24/12/1987,Ethiopia,Uganda,3,0,CECAFA Cup,Addis Abeba,Ethiopia
26/12/1987,Uganda,Zanzibar,2,0,CECAFA Cup,Addis Abeba,Ethiopia
27/12/1987,Ethiopia,Zimbabwe,1,1,CECAFA Cup,Addis Abeba,Ethiopia
03/01/1988,Gambia,Ghana,0,2,Friendly,Banjul,Gambia
05/01/1988,Algeria,Congo,4,1,Friendly,Annaba,Algeria
05/01/1988,Gambia,Ghana,0,0,Friendly,Banjul,Gambia
06/01/1988,Guatemala,Costa Rica,1,2,Friendly,Guatemala,Guatemala
06/01/1988,Korea Republic,Egypt,1,1,Friendly,Doha,Qatar
10/01/1988,Guatemala,USA,1,0,Friendly,Guatemala,Guatemala
12/01/1988,Czechoslovakia,Finland,0,2,Friendly,Las Palmas,Spain
12/01/1988,German DR,Sweden,1,4,Friendly,Las Palmas,Spain
13/01/1988,Guatemala,USA,0,1,Friendly,Guatemala,Guatemala
13/01/1988,Honduras,Mexico,0,1,Friendly,San Pedro Sula,Honduras
14/01/1988,Thailand,Indonesia,3,3,King's Cup,Bangkok,Thailand
15/01/1988,Czechoslovakia,German DR,1,0,Friendly,Las Palmas,Spain
15/01/1988,Finland,Sweden,0,1,Friendly,Las Palmas,Spain
15/01/1988,Jordan,United Arab Emirates,0,1,Friendly,Manama,Bahrain
18/01/1988,Indonesia,Oman,3,0,King's Cup,Bangkok,Thailand
18/01/1988,Jordan,United Arab Emirates,2,0,Friendly,Manama,Bahrain
19/01/1988,Israel,Belgium,2,3,Friendly,Ramat-Gan,Israel
20/01/1988,Thailand,Oman,3,1,King's Cup,Bangkok,Thailand
21/01/1988,Malaysia,Korea Republic,0,0,King's Cup,Bangkok,Thailand
21/01/1988,Qatar,Bulgaria,2,3,Friendly,Doha,Qatar
23/01/1988,United Arab Emirates,Bulgaria,0,3,Friendly,Doha,Qatar
27/01/1988,Israel,France,1,1,Friendly,Ramat-Gan,Israel
27/01/1988,Spain,German DR,0,0,Friendly,Valencia,Spain
27/01/1988,United Arab Emirates,Japan,1,1,Friendly,Dubai,United Arab Emirates
30/01/1988,United Arab Emirates,Japan,2,0,Friendly,Abu Dhabi,United Arab Emirates
02/02/1988,Austria,Morocco,1,3,Tournoi de France,Toulouse,France
02/02/1988,France,Switzerland,2,1,Tournoi de France,Toulouse,France
02/02/1988,Oman,Japan,1,1,Friendly,Muscat,Oman
03/02/1988,Egypt,Bulgaria,1,0,Friendly,Cairo,Egypt
03/02/1988,Israel,Romania,0,2,Friendly,Haifa,Israel
04/02/1988,United Arab Emirates,Thailand,3,0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates
05/02/1988,Austria,Switzerland,1,2,Tournoi de France,Monaco,Monaco
05/02/1988,China,Yemen,0,0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates
05/02/1988,France,Morocco,2,1,Tournoi de France,Monaco,Monaco
06/02/1988,Bangladesh,India,0,0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates
06/02/1988,Poland,Romania,2,2,Friendly,Haifa,Israel
07/02/1988,Malta,Finland,2,0,Malta International Tournament,Attard,Malta
07/02/1988,United Arab Emirates,Yemen,2,1,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates
08/02/1988,China,Bangladesh,4,0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates
09/02/1988,Thailand,India,1,0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates
10/02/1988,Israel,Poland,1,3,Friendly,Ramat-Gan,Israel
10/02/1988,Malta,Tunisia,2,1,Malta International Tournament,Attard,Malta
10/02/1988,United Arab Emirates,China,0,0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates
11/02/1988,Yemen,India,1,0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates
12/02/1988,Thailand,Bangladesh,1,1,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates
13/02/1988,Finland,Tunisia,3,0,Malta International Tournament,Attard,Malta
13/02/1988,United Arab Emirates,India,3,0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates
14/02/1988,Benin,Mali,1,2,Friendly,Cotonou,Benin
14/02/1988,China,Thailand,5,0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates
14/02/1988,Yemen,Bangladesh,0,0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates
16/02/1988,China,India,1,1,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates
16/02/1988,Yemen,Thailand,3,3,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates
17/02/1988,Greece,Northern Ireland,3,2,Friendly,Athens,Greece
17/02/1988,Israel,England,0,0,Friendly,Ramat-Gan,Israel
17/02/1988,Saudi Arabia,Scotland,2,2,Friendly,Riyadh,Saudi Arabia
17/02/1988,United Arab Emirates,Bangladesh,4,0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates
18/02/1988,Bermuda,Canada,0,0,Friendly,Hamilton,Bermuda
20/02/1988,Italy,Russia,4,1,Friendly,Bari,Italy
23/02/1988,United Arab Emirates,Egypt,1,2,Friendly,Dubai,United Arab Emirates
24/02/1988,Spain,Czechoslovakia,1,2,Friendly,Míçlaga,Spain
25/02/1988,Djibouti,Yemen DPR,4,1,Friendly,Djibouti,Djibouti
25/02/1988,Iraq,Tunisia,2,0,Friendly,Baghdad,Iraq
26/02/1988,United Arab Emirates,Egypt,1,1,Friendly,Abu Dhabi,United Arab Emirates
02/03/1988,Costa Rica,Guatemala,2,1,Friendly,San Josí©,Costa Rica
02/03/1988,Oman,Saudi Arabia,0,2,Gulf Cup,Riyadh,Saudi Arabia
03/03/1988,Morocco,German DR,2,1,Friendly,Mohammedia,Morocco
03/03/1988,Qatar,Kuwait,1,1,Gulf Cup,Riyadh,Saudi Arabia
03/03/1988,United Arab Emirates,Bahrain,2,0,Gulf Cup,Riyadh,Saudi Arabia
04/03/1988,Iraq,Oman,1,1,Gulf Cup,Riyadh,Saudi Arabia
05/03/1988,Kuwait,United Arab Emirates,0,1,Gulf Cup,Riyadh,Saudi Arabia
05/03/1988,Saudi Arabia,Qatar,0,0,Gulf Cup,Riyadh,Saudi Arabia
06/03/1988,Dominica,Antigua and Barbuda,0,0,CFU Caribbean Cup qualification,Roseau,Dominica
07/03/1988,Oman,Bahrain,0,2,Gulf Cup,Riyadh,Saudi Arabia
08/03/1988,Iraq,Kuwait,1,0,Gulf Cup,Riyadh,Saudi Arabia
08/03/1988,Qatar,United Arab Emirates,2,1,Gulf Cup,Riyadh,Saudi Arabia
09/03/1988,Bahrain,Saudi Arabia,0,1,Gulf Cup,Riyadh,Saudi Arabia
10/03/1988,Libya,Malta,1,0,Friendly,Tripoli,Libya
10/03/1988,Oman,Qatar,2,1,Gulf Cup,Riyadh,Saudi Arabia
10/03/1988,United Arab Emirates,Iraq,0,0,Gulf Cup,Riyadh,Saudi Arabia
11/03/1988,Guadeloupe,Suriname,0,2,CFU Caribbean Cup qualification,Basse-Terre,Guadeloupe
12/03/1988,Kuwait,Bahrain,0,1,Gulf Cup,Riyadh,Saudi Arabia
13/03/1988,Algeria,Ivory Coast,1,1,African Cup of Nations,Casablanca,Morocco
13/03/1988,Gambia,Mali,2,1,Friendly,Banjul,Gambia
13/03/1988,Morocco,Congo DR,1,1,African Cup of Nations,Casablanca,Morocco
13/03/1988,Qatar,Iraq,0,3,Gulf Cup,Riyadh,Saudi Arabia
13/03/1988,United Arab Emirates,Saudi Arabia,2,2,Gulf Cup,Riyadh,Saudi Arabia
14/03/1988,Cameroon,Egypt,1,0,African Cup of Nations,Rabat,Morocco
14/03/1988,Kenya,Nigeria,0,3,African Cup of Nations,Rabat,Morocco
14/03/1988,Oman,Kuwait,0,2,Gulf Cup,Riyadh,Saudi Arabia
16/03/1988,Bahrain,Qatar,1,0,Gulf Cup,Riyadh,Saudi Arabia
16/03/1988,Guatemala,Uruguay,1,0,Friendly,Guatemala,Guatemala
16/03/1988,Hungary,Turkey,1,0,Friendly,Budapest,Hungary
16/03/1988,Ivory Coast,Congo DR,1,1,African Cup of Nations,Casablanca,Morocco
16/03/1988,Morocco,Algeria,1,0,African Cup of Nations,Casablanca,Morocco
16/03/1988,Saudi Arabia,Iraq,0,2,Gulf Cup,Riyadh,Saudi Arabia
17/03/1988,Cameroon,Nigeria,1,1,African Cup of Nations,Rabat,Morocco
17/03/1988,Egypt,Kenya,3,0,African Cup of Nations,Rabat,Morocco
17/03/1988,United Arab Emirates,Oman,1,0,Gulf Cup,Riyadh,Saudi Arabia
18/03/1988,Bahrain,Iraq,0,1,Gulf Cup,Riyadh,Saudi Arabia
18/03/1988,El Salvador,Honduras,0,0,Friendly,Los Angeles,USA
18/03/1988,Kuwait,Saudi Arabia,0,0,Gulf Cup,Riyadh,Saudi Arabia
19/03/1988,Algeria,Congo DR,1,0,African Cup of Nations,Casablanca,Morocco
19/03/1988,Morocco,Ivory Coast,0,0,African Cup of Nations,Casablanca,Morocco
20/03/1988,Antigua and Barbuda,Dominica,2,1,CFU Caribbean Cup qualification,St John's,Antigua and Barbuda
20/03/1988,Cameroon,Kenya,0,0,African Cup of Nations,Rabat,Morocco
20/03/1988,Egypt,Nigeria,0,0,African Cup of Nations,Rabat,Morocco
22/03/1988,Malta,Scotland,1,1,Friendly,Attard,Malta
23/03/1988,Algeria,Nigeria,1,1,African Cup of Nations,Rabat,Morocco
23/03/1988,Bulgaria,Czechoslovakia,2,0,Friendly,Sofia,Bulgaria
23/03/1988,England,Netherlands,2,2,Friendly,London,England
23/03/1988,France,Spain,2,1,Friendly,Bordeaux,France
23/03/1988,Greece,Russia,0,4,Friendly,Athens,Greece
23/03/1988,Ireland,Romania,2,0,Friendly,Dublin,Ireland
23/03/1988,Morocco,Cameroon,0,1,African Cup of Nations,Casablanca,Morocco
23/03/1988,Northern Ireland,Poland,1,1,Friendly,Belfast,Northern Ireland
23/03/1988,Wales,Yugoslavia,1,2,Friendly,Swansea,Wales
26/03/1988,Belgium,Hungary,3,0,Friendly,Brussels,Belgium
26/03/1988,Morocco,Algeria,1,1,African Cup of Nations,Casablanca,Morocco
26/03/1988,Peru,Canada,1,3,Friendly,Lima,Peru
27/03/1988,Cameroon,Nigeria,1,0,African Cup of Nations,Casablanca,Morocco
29/03/1988,Mexico,El Salvador,8,0,Friendly,Mexico City,Mexico
30/03/1988,Colombia,Canada,3,0,Friendly,Armenia,Colombia
30/03/1988,German DR,Romania,3,3,Friendly,Halle,German DR
31/03/1988,Argentina,Russia,2,4,Friendly,Berlin,Germany FR
31/03/1988,Germany,Sweden,1,1,Friendly,Berlin,Germany FR
31/03/1988,Yugoslavia,Italy,1,1,Friendly,Split,Yugoslavia
02/04/1988,Germany,Argentina,1,0,Friendly,Berlin,Germany FR
02/04/1988,Sweden,Russia,2,0,Friendly,Berlin,Germany FR
05/04/1988,Jamaica,Canada,0,4,Friendly,Kingston,Jamaica
06/04/1988,Greece,Austria,2,2,Friendly,Piraeus,Greece
07/04/1988,Jamaica,Canada,0,0,Friendly,Montego Bay,Jamaica
07/04/1988,Malaysia,Pakistan,4,0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia
08/04/1988,Kuwait,Japan,1,0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia
10/04/1988,El Salvador,Guatemala,0,0,Friendly,San Salvador,El Salvador
10/04/1988,Jordan,Pakistan,1,0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia
11/04/1988,Malaysia,Japan,0,1,AFC Asian Cup qualification,Kuala Lumpur,Malaysia
12/04/1988,Kuwait,Jordan,0,0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia
13/04/1988,Bulgaria,German DR,1,1,Friendly,Burgas,Bulgaria
14/04/1988,Malaysia,Jordan,0,0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia
15/04/1988,Kuwait,Pakistan,3,0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia
16/04/1988,Japan,Jordan,1,1,AFC Asian Cup qualification,Kuala Lumpur,Malaysia
17/04/1988,Guyana,Trinidad and Tobago,0,4,FIFA World Cup qualification,Georgetown,Guyana
18/04/1988,Japan,Pakistan,4,1,AFC Asian Cup qualification,Kuala Lumpur,Malaysia
18/04/1988,Malaysia,Kuwait,0,5,AFC Asian Cup qualification,Kuala Lumpur,Malaysia
